scope,tmk,period_start,period_end,total_units,hi_pct,non_hi_pct,unknown_pct,unresolved_units,unresolved_pct,proxy_resolved_units,proxy_resolved_pct,hi_units,non_hi_units,mixed_units,unknown_units,source,notes
tmk,221008082,2020/04/15,2020/05/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/05/12,2020/07/28,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/07/29,2020/08/20,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/08/21,2020/10/23,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/10/24,2020/11/05,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/11/06,2020/11/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/11/12,2020/11/26,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/11/27,2020/11/29,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/11/30,2020/12/03,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/12/04,2020/12/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/12/11,2020/12/17,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/12/18,2020/12/23,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2020/12/24,2021/02/16,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/02/17,2021/03/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/03/09,2021/03/09,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/03/10,2021/03/26,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/03/27,2021/04/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/04/09,2021/04/12,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/04/13,2021/06/21,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/06/22,2021/06/22,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/06/23,2021/07/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/07/09,2021/07/15,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/07/16,2021/08/29,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/08/30,2021/09/01,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/09/02,2021/09/12,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/09/13,2021/09/21,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/09/22,2021/09/27,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/09/28,2021/09/30,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/10/01,2021/11/02,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/11/03,2021/11/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/11/12,2021/12/12,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/12/13,2021/12/16,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2021/12/17,2022/01/17,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/01/18,2022/01/27,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/01/28,2022/02/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/02/11,2022/02/23,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/02/24,2022/02/28,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/03/01,2022/03/16,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/03/17,2022/03/19,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/03/20,2022/03/22,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/03/23,2022/04/06,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/04/07,2022/04/07,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/04/08,2022/04/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/04/12,2022/04/28,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/04/29,2022/05/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/05/11,2022/07/07,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/07/08,2022/07/19,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/07/20,2022/08/02,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/08/03,2022/09/05,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/09/06,2022/10/16,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/10/17,2022/11/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2022/11/09,2023/01/10,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2023/01/11,2023/03/21,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2023/03/22,2023/04/27,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2023/04/28,2023/06/08,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2023/06/09,2023/06/21,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
tmk,221008082,2023/06/22,2023/07/11,152,19.0789,80.9211,0.0000,0,0.0000,152,100.0000,29,123,0,0,fullownr_proxy,between transfer events; residency from 2026 fullownr proxy applied after first transfer; historical owner addresses not in sales extract
